mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
H8_style_source_aug_CO_else_Ridge,test,C2,H8_style_source_aug_CO_else_Ridge_ppm,2680,14.695859391872588,7.237820096692442,0.1056489955376308,0.9096710664341765,16.26838148246776
H8_style_source_aug_CO_else_Ridge,test,C2-CO,H8_style_source_aug_CO_else_Ridge_ppm,670,15.77817007714271,11.600644312185516,0.07012520034285648,1.225212814088032,25.630547221411007
H8_style_source_aug_CO_else_Ridge,test,C2-CO_low_25_100,H8_style_source_aug_CO_else_Ridge_ppm,268,12.738959722327138,8.786099631951762,0.05661759876589839,3.822056015379957,21.597982093525854
H8_style_source_aug_CO_else_Ridge,test,C2-CO_mid_125_175,H8_style_source_aug_CO_else_Ridge_ppm,201,17.673693331545884,13.420056525586356,0.07854974814020393,6.938855587556492,26.666613457209706
H8_style_source_aug_CO_else_Ridge,test,C2-CO_high_200_250,H8_style_source_aug_CO_else_Ridge_ppm,201,17.352270002044254,13.533958339096346,0.07712120000908557,-7.950887561102992,28.3157553163781
H8_style_source_aug_CO_else_Ridge,test,C2-nonCO,H8_style_source_aug_CO_else_Ridge_ppm,2010,14.316918687104863,5.783545358194752,0.11507866484759541,0.8044904838828915,11.555947860485322
H8_style_source_aug_CO_else_Ridge,test,C3,H8_style_source_aug_CO_else_Ridge_ppm,2680,17.335248752177506,5.888877121848226,0.1458690140078675,1.2578400526343982,11.79664387625494
H8_style_source_aug_CO_else_Ridge,test,C3-CO,H8_style_source_aug_CO_else_Ridge_ppm,670,10.733735781761435,8.182991598403664,0.04770549236338416,1.4058915196909574,17.444671072118503
H8_style_source_aug_CO_else_Ridge,test,C3-CO_low_25_100,H8_style_source_aug_CO_else_Ridge_ppm,268,9.47357469186298,6.735093531413157,0.04210477640827991,1.495239911366803,15.34161978271259
H8_style_source_aug_CO_else_Ridge,test,C3-CO_mid_125_175,H8_style_source_aug_CO_else_Ridge_ppm,201,11.936366496967976,9.684465126255187,0.05305051776430211,7.189707790682492,17.92008390986311
H8_style_source_aug_CO_else_Ridge,test,C3-CO_high_200_250,H8_style_source_aug_CO_else_Ridge_ppm,201,11.040921355086454,8.612048826539485,0.04907076157816202,-4.4970559402017045,17.775587175278957
H8_style_source_aug_CO_else_Ridge,test,C3-nonCO,H8_style_source_aug_CO_else_Ridge_ppm,2010,19.033569584349486,5.124172296329745,0.16616784986761318,1.2084895636155453,7.927072757186371
H8_style_source_aug_CO_else_Ridge,test,nonCO_ALL,H8_style_source_aug_CO_else_Ridge_ppm,6030,15.44177306545454,5.358952449995311,0.1295947941728927,1.050350943140066,9.9700413559546
H3_calibration_client_hybrid,test,ALL,calibration_client_hybrid_ppm,8040,16.456674801978895,6.476784848857515,0.12005714584288844,0.38192561021324883,14.472359082921859
H3_calibration_client_hybrid,test,C1,calibration_client_hybrid_ppm,2680,16.47337144494599,6.610658873559683,0.10241463277587345,0.5715406104648073,14.453480540726693
H3_calibration_client_hybrid,test,C1-CO,calibration_client_hybrid_ppm,670,23.840402738013267,11.617111875480724,0.1059573455022812,-0.7263123650260412,23.980751537902293
H3_calibration_client_hybrid,test,C1-CO_low_25_100,calibration_client_hybrid_ppm,268,10.11533830560819,7.620149648863693,0.044957059136036405,1.4957503368198093,17.87382605656528
H3_calibration_client_hybrid,test,C1-CO_mid_125_175,calibration_client_hybrid_ppm,201,13.389976633676191,10.410382634382092,0.05951100726078306,1.49167620178826,24.63893179743681
H3_calibration_client_hybrid,test,C1-CO_high_200_250,calibration_client_hybrid_ppm,201,39.73450779112074,18.153124085402062,0.17659781240498107,-5.907051200968144,28.167074296101447
H3_calibration_client_hybrid,test,C1-nonCO,calibration_client_hybrid_ppm,2010,13.129141433492865,4.94184120625267,0.1012061739891697,1.0041582689617568,9.434816502819308
H3_calibration_client_hybrid,test,C2,calibration_client_hybrid_ppm,2680,14.927888456397342,6.442703385300391,0.10769817936475123,-0.3058936629746791,15.288175874601436
H3_calibration_client_hybrid,test,C2-CO,calibration_client_hybrid_ppm,670,17.310573192512845,12.073630808854915,0.07693588085561263,-2.497135491641714,27.470411699503767
H3_calibration_client_hybrid,test,C2-CO_low_25_100,calibration_client_hybrid_ppm,268,11.778000037747235,8.274499446124361,0.05234666683443215,1.0330378370272237,18.7041208417856
H3_calibration_client_hybrid,test,C2-CO_mid_125_175,calibration_client_hybrid_ppm,201,18.00923351081793,13.552787951635601,0.08004103782585748,-0.16460350819865616,28.2689321570312
