mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
L2_unified_val_selector,test,C3-CO_mid_125_175,corrected_ppm,201,15.254412300790817,8.471278242726635,0.06779738800351474,1.732350679325223,13.062492784455173
L2_unified_val_selector,test,C3-CO_high_200_250,corrected_ppm,201,19.42093591613063,9.876986234442827,0.08631527073835835,-5.589590540073791,18.423141547170076
L2_unified_val_selector,test,C3-nonCO,corrected_ppm,2010,11.927442036896236,3.6709448326411596,0.1040729088146047,0.4212892497281482,7.057791578407484
L2_unified_val_selector,test,C4,corrected_ppm,1360,30.078694472543066,10.711270020677008,0.13807532550656393,-1.3854734669331146,21.732560396194483
L2_unified_val_selector,test,C4-CO,corrected_ppm,340,57.347873629706896,27.497779478329605,0.25487943835425286,-7.617209162354566,51.3457596302033
L2_unified_val_selector,test,C4-CO_low_25_100,corrected_ppm,136,20.01854826396091,10.412459154544836,0.08897132561760404,3.0393287577145895,25.28303600847721
L2_unified_val_selector,test,C4-CO_mid_125_175,corrected_ppm,102,32.479044217650525,25.132904559666034,0.14435130763400233,4.851609753335223,53.143137693405166
L2_unified_val_selector,test,C4-CO_high_200_250,corrected_ppm,102,96.81623841110176,52.64308149537286,0.4302943929382302,-34.29474530480323,237.5
L2_unified_val_selector,test,C4-nonCO,corrected_ppm,1020,10.490199153520065,5.1157668681261415,0.06136137210328916,0.6917717648740362,10.09162010202592
L2_unified_val_selector,test,C5,corrected_ppm,1360,31.516138524683736,10.974169234971487,0.23054431512937615,1.484026270517855,19.549100446795467
L2_unified_val_selector,test,C5-CO,corrected_ppm,340,28.06193995216192,15.586110117367252,0.12471973312071967,0.3100541625632135,30.810944695762924
L2_unified_val_selector,test,C5-CO_low_25_100,corrected_ppm,136,30.1948535628494,14.919297546531553,0.13419934916821954,0.9682122924766037,27.316277574088218
